"MOSCHOVAKIS","MATH 114C","Crs Readers Recursion And Computation","Moschovakis","https://coverimages.verbacompete.com/no_image.jpg","9789891809763","160673"
"HEISE","ENGL 115E","We3","Morrison","https://coverimages.verbacompete.com/4a1da32b-82b7-58f0-ac68-10239fd39943.jpg","9781401243029","163514"
"HEISE","ENGL 115E","Windup Girl","Bacigalupi","https://coverimages.verbacompete.com/b01cc47a-c8ab-5f8a-b41e-59d15f7f9838.jpg","9781597808217","163514"
"LEWAK","ENGL 118C","2001 ","Clarke","https://coverimages.verbacompete.com/62905c10-2185-56ee-9e31-a41af79dd2ed.jpg","9780451452733","163516"
"LEWAK","ENGL 118C","Do Androids Dream Of Electric Sheep (Reissue Ed)","Dick","https://coverimages.verbacompete.com/fa757c54-c631-500e-b5db-0db8314b5336.jpg","9780345404473","163516"
"LEWAK","ENGL 118C","Hunger Games","Collins","https://coverimages.verbacompete.com/d05a94e8-9075-5d85-ba03-985a78ea5e1f.jpg","9780439023528","163516"
"LEWAK","ENGL 118C","Life Of Pi","Martel","https://coverimages.verbacompete.com/a0ab345a-54b9-55b1-8715-d82f16f16f20.jpg","9780156027328","163516"
"LEWAK","ENGL 118C","Short Guide To Writng About Film W/12 Month Access","Corrigan","https://coverimages.verbacompete.com/no_image.jpg","9780134595139","163516"
"LEWAK","ENGL 118C","Digital Storytelling","Mcclean","https://coverimages.verbacompete.com/57ac2569-ee28-5027-843d-87f6361070a9.jpg","9780262633697","163516"
"HEISE","ENGL 118E","Cambridge Intro To Narrative","Abbott","https://coverimages.verbacompete.com/551aca73-6d63-54ea-9fb5-ee8b63bd711a.jpg","9780521715157","163517"
"HEISE","ENGL 118E","Hungry Tide","Ghosh","https://coverimages.verbacompete.com/06665f33-d986-572e-a24c-e11745f4a373.jpg","9780618711666","163517"
"HEISE","ENGL 118E","My First Summer In The Sierra","Muir","https://coverimages.verbacompete.com/bd0af340-568f-5d13-813f-b2622d9493c5.jpg","9780486437354","163517"
"HEISE","ENGL 118E","No Impact Man","Beavan","https://coverimages.verbacompete.com/32b64358-2b4c-5386-aa8a-e46203c61475.jpg","9780312429836","163517"
"HEISE","ENGL 118E","Oryx & Crake","Atwood","https://coverimages.verbacompete.com/9e9ef768-1830-50ad-b935-e85a133cd8a6.jpg","9780385721677","163517"
"HEISE","ENGL 118E","Silent Spring (40th Anniv Ed)","Carson","https://coverimages.verbacompete.com/f5f97b54-8071-5542-b965-4bdc11652488.jpg","9780618249060","163517"
"HEISE","ENGL 118E","Why We Disagree About Climate Change","Hulme","https://coverimages.verbacompete.com/885d958a-e9b0-5410-bf1b-54853bf7aa26.jpg","9780521727327","163517"
"DELOUGHREY","ENGL 131","Cafecito Story (Bilingual Ed)","Alvarez","https://coverimages.verbacompete.com/cd123792-b25a-52bd-b09b-fbd4587abe19.jpg","9781931498067","163519"
"DELOUGHREY","ENGL 131","Iep Jaltok ","Jetnil   Kilner","https://coverimages.verbacompete.com/25c1a627-06f4-52dd-aca5-b532af7fcae4.jpg","9780816534029","163519"
"DELOUGHREY","ENGL 131","In The Palm Of Darkness","Montero","https://coverimages.verbacompete.com/3914415e-ea3f-5862-ac58-1c478347e1bf.jpg","9780060929060","163519"
"DELOUGHREY","ENGL 131","Island Of Shattered Dreams","Spitz","https://coverimages.verbacompete.com/2d392770-8eca-5195-8bcb-c51649065f93.jpg","9781869692995","163519"
"DELOUGHREY","ENGL 131","Oil On Water ","Habila","https://coverimages.verbacompete.com/9cbb0837-77a6-554e-87b9-36d870f732a2.jpg","9780393339642","163519"
"DELOUGHREY","ENGL 131","Hungry Tide","Ghosh","https://coverimages.verbacompete.com/06665f33-d986-572e-a24c-e11745f4a373.jpg","9780618711666","163519"
"CHARLES","ENGL 134","Arabian Nights Entertainments","Mack","https://coverimages.verbacompete.com/48ff4a68-7f12-5817-bb57-623247a64e92.jpg","9780199555871","163520"
"CHARLES","ENGL 134","Female American","Winkfield","https://coverimages.verbacompete.com/2f059679-c338-537e-9ada-2a4fb35286f4.jpg","9781554810963","163520"
"CHARLES","ENGL 134","Harry Potter & Sorcerers Stone","Rowling","https://coverimages.verbacompete.com/8cdf2c89-8159-5c20-9c89-cf80d3036ff9.jpg","9780590353427","163520"
"CHARLES","ENGL 134","History Of Rasselas Prince Of Abissinia","Johnson","https://coverimages.verbacompete.com/9313eee5-ad76-5400-93a6-e95a8a99ff92.jpg","9780199229970","163520"
"CHARLES","ENGL 134","Obi Or The Hist Of Three - Fingered Jack","Earle","https://coverimages.verbacompete.com/f375a488-5539-55c3-9747-ac935d8530e1.jpg","9781551116693","163520"
"CHARLES","ENGL 134","Oroonoko (Ed Todd)","Behn","https://coverimages.verbacompete.com/c095c444-432b-56b8-a126-c35b9cdf6e7b.jpg","9780140439885","163520"
"CHARLES","ENGL 134","Tempest (Ed Hulme)","Shakespeare","https://coverimages.verbacompete.com/75949fac-95bb-5443-9d9b-ba3516fd05b0.jpg","9780393978193","163520"
"PODDAR","ENGL 137","Writing In General & Short Stories In Particular (Rev)","Hills","https://coverimages.verbacompete.com/709956ea-472b-5305-b140-884a366afa4a.jpg","9780618082346","163523"
"REED","ENGL 139","Great Short Wks Herman Melville","Melville","https://coverimages.verbacompete.com/4fedd29e-c3e7-549a-9eb3-8118c631a857.jpg","9780060586546","163524"
"REED","ENGL 139","Moby Dick (Ed Hayford) (Critical)","Melville","https://coverimages.verbacompete.com/9452f516-1336-5aca-8ec9-cfd0f09ac0ad.jpg","9780393972832","163524"
"REED","ENGL 139","Pierre Or Ambiguities (Intro Spengemann)","Melville","https://coverimages.verbacompete.com/7f185ab2-5823-562c-a1a6-75d403501094.jpg","9780140434842","163524"
"REED","ENGL 139","Redburn","Melville","https://coverimages.verbacompete.com/38d4913e-570c-5f68-93f6-360f26a97c27.jpg","9780140431056","163524"
"REED","ENGL 139","Typee (Ed Bryant)","Melville","https://coverimages.verbacompete.com/800e50d6-77e7-516b-9316-f8bebdb18e0f.jpg","9780140434880","163524"
"REED","ENGL 139","Call Me Ishmael","Olson","https://coverimages.verbacompete.com/b229e3e5-e5ee-5bd7-a1e3-4d842c5febfc.jpg","9780801857317","163524"
"REED","ENGL 139","Melville","Delbanco","https://coverimages.verbacompete.com/9ec32460-094b-5b64-9020-2fee65d2e296.jpg","9780375702976","163524"
"WILLIFORD","ENGL 139","Oscar Wilde ","Wilde","https://coverimages.verbacompete.com/dd2d93a0-cd05-5d5e-8b06-ad7b919bf64b.jpg","9780060963934","163525"
"HORNBY","ENGL 139","New Bloomsday Bk ","Blamires","https://coverimages.verbacompete.com/7fddedcb-6da7-5a2c-9080-a50c9b92c32a.jpg","9780415138581","163526"
"HORNBY","ENGL 139","Portrait Of Artist As Young Man Centennial Ed (Foreword","Joyce","https://coverimages.verbacompete.com/9251a1cf-4446-52f1-a846-446b7db08217.jpg","9780143108245","163526"
"HORNBY","ENGL 139","Ulysses (Ed Gabler) (Corr Txt)","Joyce","https://coverimages.verbacompete.com/ec2a5dd1-eb68-5847-b1f9-35e9baeef4bd.jpg","9780394743127","163526"
"HORNBY","ENGL 139","Ulysses Annotated (20th Anniv Rev & Exp)","Gifford","https://coverimages.verbacompete.com/69ef5c6b-8f7d-55e5-beeb-892da2ed537e.jpg","9780520253971","163526"
"MCNAMARA","ENGL 140A","Canterbury Tales (Critical Ed)","Chaucer","https://coverimages.verbacompete.com/42f63853-d887-51c8-a45b-2e927efdc7aa.jpg","9780393925876","163527"
"MCNAMARA","ENGL 140B","Dream Visions & Other Poems (Ed Lynch)","Chaucer","https://coverimages.verbacompete.com/a5403089-54b0-5a51-8c19-1fbe9f2466ef.jpg","9780393925883","163528"
"MCNAMARA","ENGL 140B","Troilus & Criseyde (Ed Barney)","Chaucer","https://coverimages.verbacompete.com/9ccf5f57-b7e3-541a-8e5a-411b9119e899.jpg","9780393927559","163528"
"JAGER","ENGL 141","Anglo - Saxon World","Crossley Hollan","https://coverimages.verbacompete.com/e7db2e55-7307-55bd-aabb-f157cced782c.jpg","9780199538713","163529"
"JAGER","ENGL 141","Beowulf (Dual Lang Ed)","Chickering","https://coverimages.verbacompete.com/10ea977c-975f-59be-80d2-e9b78b4ce9c9.jpg","9781400096220","163529"
"DICKEY","ENGL 150C","Comedy Of Errors (Rev) (Ed Levin) (Signet)","Shakespeare","https://coverimages.verbacompete.com/97ae6071-546e-5ef9-b0ef-edbcc45d049d.jpg","9780451528391","163530"
"DICKEY","ENGL 150C","Crs Resourceful Shakespeare","Dickey","https://coverimages.verbacompete.com/no_image.jpg","9789891808414","163530"
"DICKEY","ENGL 150C","Othello Rev Ed (Ed","Shakespeare","https://coverimages.verbacompete.com/c615ea56-e248-52fc-812c-2fadcdedee4e.jpg","9781472571762","163530"
"DICKEY","ENGL 150C","Rosencrantz & Guildenstern Are Dead","Stoppard","https://coverimages.verbacompete.com/41ceb378-d283-5c82-b66a-dcce307be9a0.jpg","9780802132758","163530"
"DICKEY","ENGL 150C","Winters Tale (Ed Orgell)","Shakespeare","https://coverimages.verbacompete.com/6b3d7f84-20de-5773-b0f2-39f3a10fd10e.jpg","9780199535910","163530"
"MCEACHERN","ENGL 151","Complete Poems & Major Prose Of Milton (Ed Hughes)","Milton","https://coverimages.verbacompete.com/181515a7-eeff-5ac0-84ed-c051e07f0904.jpg","9780872206786","163531"
"SANCHEZ","ENGL 162B","Broadview Anth British Lit V4 ","Black","https://coverimages.verbacompete.com/b58eb250-d708-56ba-be0f-4578299bbdab.jpg","9781551114040","163532"
"SANCHEZ","ENGL 162B","Frankenstein","Shelly","https://coverimages.verbacompete.com/20cc87f1-6473-5413-b3ba-a3417b81e225.jpg","9781554811038","163532"
"SANCHEZ","ENGL 162B","Major Works (Lord Byron) (Ed Mcgann)","Byron","https://coverimages.verbacompete.com/9a669876-245a-5e84-8961-cb01d0c76d11.jpg","9780199537334","163532"
"SANCHEZ","ENGL 162B","Shelley ","Shelley","https://coverimages.verbacompete.com/7ad8dc04-fed4-56cd-97cd-ceb3d7cfdf90.jpg","9780393977523","163532"
"CHARLES","ENGL 163C","Eligible","Sittenfeld","https://coverimages.verbacompete.com/bf935b4a-27c6-53f2-82cf-87adeb2993ee.jpg","9781400068326","163533"
"CHARLES","ENGL 163C","Emma (Critical Ed)","Austen","https://coverimages.verbacompete.com/2c76ffa1-68bc-5678-ab98-cf20719442a1.jpg","9780393927641","163533"
"CHARLES","ENGL 163C","Jane Fairfax","Aiken","https://coverimages.verbacompete.com/5625117d-2682-583a-924c-e1540e6474da.jpg","9780312157074","163533"
"CHARLES","ENGL 163C","Lady Susan Watsons Sandition (Ed Drabble)","Austen","https://coverimages.verbacompete.com/2c4b6c4d-848f-5f3e-94b7-d98fcdd372c4.jpg","9780140431025","163533"
"CHARLES","ENGL 163C","Longbourn","Baker","https://coverimages.verbacompete.com/b1df8089-104c-5b61-93f9-8ad5f7b974c8.jpg","9780345806970","163533"
"CHARLES","ENGL 163C","Persuasion (Ed Spacks) Critical Ed","Austen","https://coverimages.verbacompete.com/844b7dc2-4aaa-51b1-a7a2-4d30c0c814bc.jpg","9780393911534","163533"
"CHARLES","ENGL 163C","Pride & Prejudice (Ed Gray)","Austen","https://coverimages.verbacompete.com/5ac797f6-34ce-5d33-89e7-cbb2ef8d9ea3.jpg","9780393264883","163533"
"STEPHAN","ENGL 164C","Bleak House (Ed Gill)","Dickens","https://coverimages.verbacompete.com/f2fed54d-9bce-5181-b39e-22723342d8f9.jpg","9780199536313","163534"
"STEPHAN","ENGL 164C","Emma (Ed Kinsley)","Austen","https://coverimages.verbacompete.com/e99553c1-f563-5108-82cf-fe039dd024fd.jpg","9780199535521","163534"
"STEPHAN","ENGL 164C","Moonstone (Ed Sutherland) (Rev)","Collins","https://coverimages.verbacompete.com/49c2cbba-6cfa-5e02-9b7f-7538a2a6f3b9.jpg","9780199536726","163534"
"HOLLANDER","ENGL 165A","Arabian Nights Entertainments","Mack","https://coverimages.verbacompete.com/48ff4a68-7f12-5817-bb57-623247a64e92.jpg","9780199555871","163535"
"HOLLANDER","ENGL 165A","Obi Or The Hist Of Three - Fingered Jack","Earle","https://coverimages.verbacompete.com/f375a488-5539-55c3-9747-ac935d8530e1.jpg","9781551116693","163535"
"HOLLANDER","ENGL 165A","Selected Letters Of Mary Montagu (Ed Grundy)","Montagu","https://coverimages.verbacompete.com/b0b67899-2303-5f5c-ba89-c6c4c9b7ebad.jpg","9780140434903","163535"
"HOLLANDER","ENGL 165A","Tempest","Shakespeare","https://coverimages.verbacompete.com/d201677c-ad73-526e-a498-b5d89e606388.jpg","9780143128632","163535"
"COLACURCIO","ENGL 166C","Blithedale Romance","Hawthorne","https://coverimages.verbacompete.com/795a1dbb-6be0-5d6a-a9ae-1158694d51ac.jpg","9781554811236","163536"
"COLACURCIO","ENGL 166C","Crs Selections From Ralph Waldo Emerson","Colacurcio","https://coverimages.verbacompete.com/no_image.jpg","9788891790149","163536"
"COLACURCIO","ENGL 166C","Great Short Wks Herman Melville","Melville","https://coverimages.verbacompete.com/4fedd29e-c3e7-549a-9eb3-8118c631a857.jpg","9780060586546","163536"
"COLACURCIO","ENGL 166C","Moby Dick (Ed Hayford) (Critical)","Melville","https://coverimages.verbacompete.com/9452f516-1336-5aca-8ec9-cfd0f09ac0ad.jpg","9780393972832","163536"
"COLACURCIO","ENGL 166C","Narative Of Life Of Frederick Douglass","Douglass","https://coverimages.verbacompete.com/57daa376-8a7f-5796-a031-794cb18873fd.jpg","9781598533514","163536"
"COLACURCIO","ENGL 166C","Sel Tales & Sketches Hawthorne (Ed Colacurcio)","Hawthorne","https://coverimages.verbacompete.com/4aba82b9-de3c-596e-aa59-0afee3c2965c.jpg","9780140390575","163536"
"COLACURCIO","ENGL 166C","Walden Civil Disobedience & Oth Writ","Thoreau","https://coverimages.verbacompete.com/b93f124d-f1eb-5c32-877f-6501db75f10e.jpg","9780393930900","163536"
"REED","ENGL 167B","Moby Dick (Ed Hayford) (Critical)","Melville","https://coverimages.verbacompete.com/9452f516-1336-5aca-8ec9-cfd0f09ac0ad.jpg","9780393972832","163537"
"REED","ENGL 167B","Portrait Of A Lady","James","https://coverimages.verbacompete.com/11c2d43e-8c00-5ff4-b44c-a268627085fe.jpg","9780141441269","163537"
"REED","ENGL 167B","Prairie","Cooper","https://coverimages.verbacompete.com/39761bfe-98c5-59e6-bfe7-1f9606aad9e4.jpg","9780140390261","163537"
"STEFANS","ENGL 172C","3 Great Plays ","Oneill","https://coverimages.verbacompete.com/3a8897ca-b104-51fe-b077-95b555f86c13.jpg","9780486442181","163538"
"STEFANS","ENGL 172C","Crucible (Intro Bigsby)","Miller","https://coverimages.verbacompete.com/23d402ec-74ba-56b1-9765-6e8d033874a2.jpg","9780142437339","163538"
"STEFANS","ENGL 172C","Dutchman & Slave","Jones","https://coverimages.verbacompete.com/48e0363b-8fda-53a0-842f-658bbdd1ef40.jpg","9780688210847","163538"
"STEFANS","ENGL 172C","M Butterfly","Hwang","https://coverimages.verbacompete.com/09def9d6-3037-5164-8728-f41f5265179a.jpg","9780452272590","163538"
"STEFANS","ENGL 172C","Mammary Plays","Vogel","https://coverimages.verbacompete.com/3e3f771a-fcce-5af4-a75d-53375154a01e.jpg","9781559361446","163538"
"STEFANS","ENGL 172C","Promenade & Other Plays","Formes","https://coverimages.verbacompete.com/2844bf0b-58b8-5f9b-94f5-5c66f57222ab.jpg","9781555540142","163538"
"STEFANS","ENGL 172C","Skin Of Our Teeth","Wilder","https://coverimages.verbacompete.com/d1e12fbc-4729-555e-a798-7980c1464dcd.jpg","9780060088934","163538"
"STEFANS","ENGL 172C","Three Plays","Rice","https://coverimages.verbacompete.com/76c1d504-9a7e-54d7-9e1d-36a220e60d31.jpg","9780809007356","163538"
"STEFANS","ENGL 172C","Waiting For Lefty & Other Plays","Odets","https://coverimages.verbacompete.com/908a8d67-9023-5379-853c-00ac26ed3c02.jpg","9780802132208","163538"
"STEFANS","ENGL 172C","Whos Afraid Of Virginia Woolf","Albee","https://coverimages.verbacompete.com/63b9ca3b-7917-5d6c-9c21-ee09711aec7f.jpg","9780451158710","163538"
"STEFANS","ENGL 173C","Cow","Reines","https://coverimages.verbacompete.com/b1d49fcb-6383-5355-915f-156e851893ef.jpg","9780977106479","163539"
"STEFANS","ENGL 173C","Crystallography","Bok","https://coverimages.verbacompete.com/81177136-68cc-55b7-b4bd-a22e2d5e38b7.jpg","9781552451199","163539"
"STEFANS","ENGL 173C","E! Entertainment","Durbin","https://coverimages.verbacompete.com/c99b2b0a-28c2-533c-9d27-b4ba4668382d.jpg","9780989598514","163539"
"STEFANS","ENGL 173C","Glass Irony & God","Carson","https://coverimages.verbacompete.com/47ee7300-2b4b-54a3-a996-b5c089cf63cc.jpg","9780811213028","163539"
"STEFANS","ENGL 173C","Insert Boy","Smith","https://coverimages.verbacompete.com/2f86c97c-8b26-5026-a22d-b25f5e1e8bd4.jpg","9781936919284","163539"
"STEFANS","ENGL 173C","Lichtenberg Figures","Lerner","https://coverimages.verbacompete.com/3c6fcbcc-af99-5530-992c-3266909cd837.jpg","9781556592119","163539"
"STEFANS","ENGL 173C","Mayakovskys Revolver ","Dickman","https://coverimages.verbacompete.com/404d77ad-afce-52de-b22f-8871413bbfd1.jpg","9780393348798","163539"
"STEFANS","ENGL 173C","Modern Life","Harvey","https://coverimages.verbacompete.com/a72b9be4-2ae6-5795-93a4-4bbcc50f10fa.jpg","9781555974800","163539"
"STEFANS","ENGL 173C","Trouble The Water","Austin","https://coverimages.verbacompete.com/dab056d8-78a2-5fd4-8c6c-e0cd4463efdd.jpg","9781942683049","163539"
"STEFANS","ENGL 173C","Zong !","Philip","https://coverimages.verbacompete.com/dfb8eb63-814a-526e-ac59-0fe6d7017905.jpg","9780819571694","163539"
"DIMURO","ENGL 174A","Age Of Innocence (Ed Nowlin)","Wharton","https://coverimages.verbacompete.com/d48a4c0c-f27b-5323-9147-18fd74992c66.jpg","9781551113364","163540"
"DIMURO","ENGL 174A","In Our Time","Hemingway","https://coverimages.verbacompete.com/98c0bf10-6001-52c1-b026-2263151ffef3.jpg","9780684822761","163540"
"DIMURO","ENGL 174A","Passing (Ed Davis)","Larsen","https://coverimages.verbacompete.com/a2de36c9-6062-58c1-8b73-4f17c9f89e78.jpg","9780142437278","163540"
"DIMURO","ENGL 174A","Professors House","Cather","https://coverimages.verbacompete.com/428d9a10-dc8c-5044-88be-e970ef226a3f.jpg","9780679731801","163540"
"DIMURO","ENGL 174A","Sound & The Fury","Faulkner","https://coverimages.verbacompete.com/57e01f39-1a1b-543f-9015-4b9c6d3b7ad1.jpg","9780393912692","163540"
"DIMURO","ENGL 174A","Winesburg Ohio","Anderson","https://coverimages.verbacompete.com/89c15d52-c427-52cd-8c0c-229d984362c7.jpg","9780393967951","163540"
"PEREZ-TORRES","ENGL 174B","Bluest Eye","Morrison","https://coverimages.verbacompete.com/006daebf-3170-55a4-85ec-56a332601d40.jpg","9780307278449","163541"
"PEREZ-TORRES","ENGL 174B","Go Tell It On The Mountain (Mass Mkt)","Baldwin","https://coverimages.verbacompete.com/95b08367-eb15-5c7a-8dee-d43d484dec52.jpg","9780345806543","163541"
"PEREZ-TORRES","ENGL 174B","Howl & Other Poems","Ginsberg","https://coverimages.verbacompete.com/53b17c1b-086a-5fbe-a8f5-d727572cf434.jpg","9780872860179","163541"
"PEREZ-TORRES","ENGL 174B","No - No Boy","Okada","https://coverimages.verbacompete.com/0307f23f-9537-5363-830f-1fe0e9686efc.jpg","9780295994048","163541"
"PEREZ-TORRES","ENGL 174B","One Flew Over The Cuckoos Nest","Kesey","https://coverimages.verbacompete.com/36efc7ae-6caf-5ac3-b4bd-4803fcb3f1da.jpg","9780451163967","163541"
"PEREZ-TORRES","ENGL 174B","Woman Hollering Creek","Cisneros","https://coverimages.verbacompete.com/b475d0e4-331d-56df-b739-3610d9fd6d99.jpg","9780679738565","163541"
"PEREZ-TORRES","ENGL 174B","Woman Warrior","Kingston","https://coverimages.verbacompete.com/b46a9b23-9bfd-50ff-a379-812ee2cc527b.jpg","9780679721888","163541"
"DIMURO","ENGL 179","Cathedral","Carver","https://coverimages.verbacompete.com/834fbbf4-d4aa-5424-b053-54aa2404c573.jpg","9780679723691","163543"
"DIMURO","ENGL 179","Dubliners","Joyce","https://coverimages.verbacompete.com/1784d515-8ce4-51e5-8330-a08db1f9d6c0.jpg","9780393978513","163543"
"DIMURO","ENGL 179","Good Man Is Hard To Find & Other Stories","Oconnor","https://coverimages.verbacompete.com/82552444-f8f9-5e68-a75c-dd531a43c733.jpg","9780156364652","163543"
"DIMURO","ENGL 179","In Our Time","Hemingway","https://coverimages.verbacompete.com/98c0bf10-6001-52c1-b026-2263151ffef3.jpg","9780684822761","163543"
