"TAREN","SOCW 240A","Social Work Macro Practice","Netting","https://coverimages.verbacompete.com/9abacaf0-10dd-59b4-a1b1-176c31130ba9.jpg","9780133948523","144098"
"GARETT","SOCW 240A","Social Work Macro Practice","Netting","https://coverimages.verbacompete.com/9abacaf0-10dd-59b4-a1b1-176c31130ba9.jpg","9780133948523","144099"
"LEVY","SOCW 251A","Invisible Chains","Fontes","https://coverimages.verbacompete.com/fc542dd7-651c-5aa7-afe9-280819516b0f.jpg","9781462520244","144104"
"LEVY","SOCW 251A","Sourcebook On Violence Against Women","Renzetti","https://coverimages.verbacompete.com/3a2b22f2-e230-51d3-a2a7-f69c797289fb.jpg","9781412971669","144104"
"HILL","SOCW M140","Aging","Moody","https://coverimages.verbacompete.com/d9103254-d824-593b-b2d7-7705f39daa7b.jpg","9781452275888","144127"
"LEVY-STORMS","SOCW M142SL","How To Communicate W/ Alzheimers","Kohler","https://coverimages.verbacompete.com/f76d7662-e1a7-5bb8-8451-b7629c62587e.jpg","9780975316504","144128"
"LEVY-STORMS","SOCW M142SL","Intergenerational Communication Across Life Span (Pod)","Williams","https://coverimages.verbacompete.com/6b5b7f66-8101-5ed3-8acd-b66130dafe5d.jpg","9780805822496","144128"
"PARENT","SOCW M241E","Crs Leadership","Parent","https://coverimages.verbacompete.com/no_image.jpg","9788891794550","144134"
"THE STAFF","SOCW M290J","Child Welfare & Family Services","Downs","https://coverimages.verbacompete.com/8081fd9f-6094-5ad4-bc31-73b1ac6d6efc.jpg","9780205571901","144136"
"TA","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144203"
"TA","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144204"
"TA","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144205"
"TA","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144206"
"TA","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144207"
"TA","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144208"
"TA","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144209"
"TA","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144210"
"TA","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144211"
"TA","SPAN 1","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144212"
"KIM","SPAN 100A","Sonidos En Contexto","Morgan","https://coverimages.verbacompete.com/24f2c34b-c56c-59e6-956c-58e86fa6af6a.jpg","9780300214437","144213"
"RODRIGUEZ","SPAN 119","Aproximaciones Al Estudio De La Literatura Hispanica","Virgillo","https://coverimages.verbacompete.com/fef33644-aa04-5d5d-a8a9-0578c9f73e82.jpg","9780073385372","144214"
"TORRECILLA","SPAN 120","Crs History Of Spanish Speaking Literature","Torrecilla","https://coverimages.verbacompete.com/no_image.jpg","9788891799128","144216"
"RODRIGUEZ","SPAN 135","Crs Written On Ocean","Rodriguez","https://coverimages.verbacompete.com/no_image.jpg","9789891800265","144221"
"RUIZ","SPAN 155C","Cha Cha Files","Chinchilla","https://coverimages.verbacompete.com/ca4091b4-0958-5fe8-9e79-30b3cbca4f6f.jpg","9780988967380","144226"
"RUIZ","SPAN 155C","City Of God","Cuadros","https://coverimages.verbacompete.com/f13f28a9-2cbc-5e7f-8676-8d597708ff8f.jpg","9780872862951","144226"
"RUIZ","SPAN 155C","Come Together Fall Apart","Henriquez","https://coverimages.verbacompete.com/b1f265ef-e1f5-562e-b77f-57842d94f5b6.jpg","9781594482410","144226"
"RUIZ","SPAN 155C","Distance Between Us","Grande","https://coverimages.verbacompete.com/a70eecd7-b4d7-5c62-b3e2-cd6054aad728.jpg","9781451661781","144226"
"RUIZ","SPAN 155C","Drown","Diaz","https://coverimages.verbacompete.com/04694582-43d0-5ca9-b5dd-bd0cd1e48f4c.jpg","9781573226066","144226"
"RUIZ","SPAN 155C","Juliet Takes A Breath","Rivera","https://coverimages.verbacompete.com/ba2d4067-938c-5431-beda-104c3ce14399.jpg","9781626012516","144226"
"RUIZ","SPAN 155C","Painting Their Portraits In Winter","Gurba","https://coverimages.verbacompete.com/4a493fd2-b470-51b6-afa5-aa22d31cc423.jpg","9781933149905","144226"
"TA","SPAN 2","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144231"
"TA","SPAN 2","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144232"
"TA","SPAN 2","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144233"
"TA","SPAN 2","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144234"
"TA","SPAN 2","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144235"
"TA","SPAN 2","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144236"
"TA","SPAN 25","Taller De Escritores (Loose-Leaf) W/Supersiteplus Access","Bleichmar","https://coverimages.verbacompete.com/c7ad2c15-6a47-5f11-9971-c20db2212dbb.jpg","9781680040135","144237"
"TA","SPAN 25","Taller De Escritores (Loose-Leaf) W/Supersiteplus Access","Bleichmar","https://coverimages.verbacompete.com/c7ad2c15-6a47-5f11-9971-c20db2212dbb.jpg","9781680040135","144238"
"TA","SPAN 25","Taller De Escritores (Loose-Leaf) W/Supersiteplus Access","Bleichmar","https://coverimages.verbacompete.com/c7ad2c15-6a47-5f11-9971-c20db2212dbb.jpg","9781680040135","144239"
"TA","SPAN 25","Taller De Escritores (Loose-Leaf) W/Supersiteplus Access","Bleichmar","https://coverimages.verbacompete.com/c7ad2c15-6a47-5f11-9971-c20db2212dbb.jpg","9781680040135","144240"
"TA","SPAN 27","Nuevos Mundos","Roca","https://coverimages.verbacompete.com/60fa7d31-b18d-5766-9abe-07674bac80e5.jpg","9780470588987","144241"
"TA","SPAN 27","Workbk For Nuevos Mundos","Roca","https://coverimages.verbacompete.com/1273e730-275e-59ba-bf15-d63f93962ccb.jpg","9781118151426","144241"
"TA","SPAN 27","Nuevos Mundos","Roca","https://coverimages.verbacompete.com/60fa7d31-b18d-5766-9abe-07674bac80e5.jpg","9780470588987","144242"
"TA","SPAN 27","Workbk For Nuevos Mundos","Roca","https://coverimages.verbacompete.com/1273e730-275e-59ba-bf15-d63f93962ccb.jpg","9781118151426","144242"
"TA","SPAN 27","Nuevos Mundos","Roca","https://coverimages.verbacompete.com/60fa7d31-b18d-5766-9abe-07674bac80e5.jpg","9780470588987","144243"
"TA","SPAN 27","Workbk For Nuevos Mundos","Roca","https://coverimages.verbacompete.com/1273e730-275e-59ba-bf15-d63f93962ccb.jpg","9781118151426","144243"
"CORTINEZ","SPAN 290","Cortos ","Fuguet","https://coverimages.verbacompete.com/0ef9a131-84bc-5219-af5b-9fcf05fb4222.jpg","9780060534677","144245"
"CORTINEZ","SPAN 290","Mala Onda (Editorial Planeta)","Fuguet","https://coverimages.verbacompete.com/56e49d58-c72b-5c22-be90-63c9e7848f8e.jpg","9789562392020","144245"
"CORTINEZ","SPAN 290","Missing ","Fuguet","https://coverimages.verbacompete.com/f50dc873-8bfe-578c-8ce2-1c926194123f.jpg","9789562396844","144245"
"CORTINEZ","SPAN 290","No Ficcion","Fuguet","https://coverimages.verbacompete.com/c0e5b724-29ed-5705-9cc1-e4b82bc9ada9.jpg","9789568228972","144245"
"CORTINEZ","SPAN 290","Sudor","Fuguet","https://coverimages.verbacompete.com/cf4b57dc-2f46-527c-855b-246cbb8c22f8.jpg","9788439731771","144245"
"TA","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144246"
"TA","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144247"
"TA","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144248"
"TA","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144249"
"TA","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144250"
"TA","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144251"
"TA","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144252"
"TA","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144253"
"TA","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144254"
"TA","SPAN 3","Unidos Classroom Manual ","Guzman","https://coverimages.verbacompete.com/no_image.jpg","9781323231807","144255"
"TA","SPAN 4","Atando Cabos Pkg W/Dict/Myspanishlab/Quick Gde/Web Portal Access","Gonzalez Aguilar","https://coverimages.verbacompete.com/no_image.jpg","9781269655965","144260"
"TA","SPAN 4","Atando Cabos Pkg W/Dict/Myspanishlab/Quick Gde/Web Portal Access","Gonzalez Aguilar","https://coverimages.verbacompete.com/no_image.jpg","9781269655965","144261"
"TA","SPAN 4","Atando Cabos Pkg W/Dict/Myspanishlab/Quick Gde/Web Portal Access","Gonzalez Aguilar","https://coverimages.verbacompete.com/no_image.jpg","9781269655965","144262"
"TA","SPAN 5","Atando Cabos Pkg W/Dict/Myspanishlab/Quick Gde/Web Portal Access","Gonzalez Aguilar","https://coverimages.verbacompete.com/no_image.jpg","9781269655965","144277"
"TA","SPAN 5","Atando Cabos Pkg W/Dict/Myspanishlab/Quick Gde/Web Portal Access","Gonzalez Aguilar","https://coverimages.verbacompete.com/no_image.jpg","9781269655965","144278"
"TA","SPAN 5","Atando Cabos Pkg W/Dict/Myspanishlab/Quick Gde/Web Portal Access","Gonzalez Aguilar","https://coverimages.verbacompete.com/no_image.jpg","9781269655965","144279"
"TA","SPAN 7A","El Mundo 21 Hispano & Access Card Quia Esam","Samaniego","https://coverimages.verbacompete.com/3fbf8c1c-d10c-5171-bea4-4df12899cb39.jpg","9781285718842","144280"
"TA","SPAN 7A","El Mundo 21 Hispano & Access Card Quia Esam","Samaniego","https://coverimages.verbacompete.com/3fbf8c1c-d10c-5171-bea4-4df12899cb39.jpg","9781285718842","144281"
"TA","SPAN 7A","El Mundo 21 Hispano & Access Card Quia Esam","Samaniego","https://coverimages.verbacompete.com/3fbf8c1c-d10c-5171-bea4-4df12899cb39.jpg","9781285718842","144282"
"TA","SPAN 7B","El Mundo 21 Hispano & Access Card Quia Esam","Samaniego","https://coverimages.verbacompete.com/3fbf8c1c-d10c-5171-bea4-4df12899cb39.jpg","9781285718842","144283"
"TORRECILLA","SPAN M201A","Literary Theory (Anniversary Edition)","Eagleton","https://coverimages.verbacompete.com/4eef7d08-30d7-5d4a-be1a-aa19fdc22b88.jpg","9780816654475","144284"
"TORRECILLA","SPAN M201A","Literary Theory ","Rivkin","https://coverimages.verbacompete.com/e853c756-bf74-53d2-a075-653bd730ad1b.jpg","9781405106962","144284"
"QUICOLI","SPAN M35","Introduction Language","Fromkin","https://coverimages.verbacompete.com/9e89bb05-968a-5b96-9ec4-5dbd16b22a5b.jpg","9781133310686","144285"
"QUICOLI","SPAN M35","Language Instinct","Pinker","https://coverimages.verbacompete.com/a25cc067-0330-5a79-97af-4425fdbc2bae.jpg","9780061336461","144285"
"STAFF","STATS 10","Crs Introduction To Statistical Reasoning","Staff","https://coverimages.verbacompete.com/no_image.jpg","9788891795106","144290"
"STAFF","STATS 10","I - Clicker + (New Copies Incld Reef Mobile 6mo Access) Plus","Holtzbrinck","https://coverimages.verbacompete.com/no_image.jpg","9781498601641","144290"
"STAFF","STATS 10","Introductory Statistics W/ Mystatlab Access (Custom Loose-Leaf)","Gould","https://coverimages.verbacompete.com/no_image.jpg","9781323144282","144290"
"STAFF","STATS 10","Crs Introduction To Statistical Reasoning","Staff","https://coverimages.verbacompete.com/no_image.jpg","9788891795106","144291"
"STAFF","STATS 10","I - Clicker + (New Copies Incld Reef Mobile 6mo Access) Plus","Holtzbrinck","https://coverimages.verbacompete.com/no_image.jpg","9781498601641","144291"
"STAFF","STATS 10","Introductory Statistics W/ Mystatlab Access (Custom Loose-Leaf)","Gould","https://coverimages.verbacompete.com/no_image.jpg","9781323144282","144291"
"STAFF","STATS 10","Crs Introduction To Statistical Reasoning","Staff","https://coverimages.verbacompete.com/no_image.jpg","9788891795106","144292"
"STAFF","STATS 10","I - Clicker + (New Copies Incld Reef Mobile 6mo Access) Plus","Holtzbrinck","https://coverimages.verbacompete.com/no_image.jpg","9781498601641","144292"
"STAFF","STATS 10","Introductory Statistics W/ Mystatlab Access (Custom Loose-Leaf)","Gould","https://coverimages.verbacompete.com/no_image.jpg","9781323144282","144292"
"STAFF","STATS 10","Crs Introduction To Statistical Reasoning","Staff","https://coverimages.verbacompete.com/no_image.jpg","9788891795106","144293"
"STAFF","STATS 10","I - Clicker + (New Copies Incld Reef Mobile 6mo Access) Plus","Holtzbrinck","https://coverimages.verbacompete.com/no_image.jpg","9781498601641","144293"
"STAFF","STATS 10","Introductory Statistics W/ Mystatlab Access (Custom Loose-Leaf)","Gould","https://coverimages.verbacompete.com/no_image.jpg","9781323144282","144293"
"CHRISTOU","STATS 100C","Intro Regression Modeling (W/Cd)","Abraham","https://coverimages.verbacompete.com/08127a9c-da73-5c75-a897-a60fbe2accd2.jpg","9780534420758","144297"
"ALMOHALWAS","STATS 101A","Modern Approach To Regression W/ R","Sheather","https://coverimages.verbacompete.com/ea359d87-c3ff-5757-bf40-31fa5569d735.jpg","9780387096070","144298"
"CHEN","STATS 102A","First Crs In Statistical Programming W/ R","Braun","https://coverimages.verbacompete.com/bba4db50-6b2e-59e6-8fc0-481bfe32aa52.jpg","9780521694247","144301"
"ESFANDIARI","STATS 112","Introductory Statistics (Loose-Leaf)","Gould","https://coverimages.verbacompete.com/ad6e1ccb-a4b3-5b1d-9aed-ab1103828657.jpg","9780321978509","144304"
"PAIK SCHOENBERG","STATS 13","Intro To Statistical Investigations (Prelim Ed)","Tintle","https://coverimages.verbacompete.com/c88ade00-dfe7-5cd9-9bb0-8ff1781b0b26.jpg","9781118956670","144305"
"XU","STATS C151","Crs Lecture Notes","Xu","https://coverimages.verbacompete.com/no_image.jpg","9788891795502","144338"
"FITZGERALD","THEA 13","Backwards & Forwards","Ball","https://coverimages.verbacompete.com/1acf7ad3-4517-5a7e-a7a9-0d4fb6c3dc0f.jpg","9780809311101","144366"
"OSWALD","THEA 131C","Lidless","Cowhig","https://coverimages.verbacompete.com/d011472a-f3af-5c54-a20c-6c5b4f11bd05.jpg","9780300160307","144367"
"OSWALD","THEA 131C","Mary-Kate Olsen Is In Love","Avidon","https://coverimages.verbacompete.com/713dccd1-13c5-5992-9b83-e5feaf7527df.jpg","9780822232070","144367"
"OSWALD","THEA 131C","Serial Black Face","Nabers","https://coverimages.verbacompete.com/3917a43a-fa6a-5d50-925e-92f0152b617f.jpg","9780300211375","144367"
"ROSE","THEA 147A","Crs Drafting Scenery For Theater","Rose","https://coverimages.verbacompete.com/no_image.jpg","9788891792150","144375"
"ROSE","THEA 14A","Intro To Theatre Design","Di Benedetto","https://coverimages.verbacompete.com/d8e32baa-045e-528d-91e5-ba5ca7df2a82.jpg","9780415547543","144376"
"Araiza","THEA 20","Member Of The Wedding","Mccullers","https://coverimages.verbacompete.com/cc614543-5a4a-56a3-9bdf-27135591d2ab.jpg","9780811216555","144406"
"Araiza","THEA 20","Romeo & Juliet","Shakespeare","https://coverimages.verbacompete.com/27eb8890-0238-55ec-857f-ed3c21f1b190.jpg","9781903436912","144406"
"Araiza","THEA 20","Member Of The Wedding","Mccullers","https://coverimages.verbacompete.com/cc614543-5a4a-56a3-9bdf-27135591d2ab.jpg","9780811216555","144407"
"Araiza","THEA 20","Romeo & Juliet","Shakespeare","https://coverimages.verbacompete.com/27eb8890-0238-55ec-857f-ed3c21f1b190.jpg","9781903436912","144407"
"Araiza","THEA 20","Member Of The Wedding","Mccullers","https://coverimages.verbacompete.com/cc614543-5a4a-56a3-9bdf-27135591d2ab.jpg","9780811216555","144408"
"Araiza","THEA 20","Romeo & Juliet","Shakespeare","https://coverimages.verbacompete.com/27eb8890-0238-55ec-857f-ed3c21f1b190.jpg","9781903436912","144408"
"Araiza","THEA 20","Member Of The Wedding","Mccullers","https://coverimages.verbacompete.com/cc614543-5a4a-56a3-9bdf-27135591d2ab.jpg","9780811216555","144409"
"Araiza","THEA 20","Romeo & Juliet","Shakespeare","https://coverimages.verbacompete.com/27eb8890-0238-55ec-857f-ed3c21f1b190.jpg","9781903436912","144409"
"Araiza","THEA 20","Member Of The Wedding","Mccullers","https://coverimages.verbacompete.com/cc614543-5a4a-56a3-9bdf-27135591d2ab.jpg","9780811216555","144410"
"Araiza","THEA 20","Romeo & Juliet","Shakespeare","https://coverimages.verbacompete.com/27eb8890-0238-55ec-857f-ed3c21f1b190.jpg","9781903436912","144410"
"Araiza","THEA 20","Member Of The Wedding","Mccullers","https://coverimages.verbacompete.com/cc614543-5a4a-56a3-9bdf-27135591d2ab.jpg","9780811216555","144411"
"Araiza","THEA 20","Romeo & Juliet","Shakespeare","https://coverimages.verbacompete.com/27eb8890-0238-55ec-857f-ed3c21f1b190.jpg","9781903436912","144411"
"CARRIGER","THEA 216C","Postdramatic Theatre","Lehmann","https://coverimages.verbacompete.com/b74045d7-64b5-57ae-a9f8-f962ebefe757.jpg","9780415268134","144412"
"CARRIGER","THEA 216C","Racial Mundane","Kim","https://coverimages.verbacompete.com/37e6bbd9-3677-5266-a33b-4c6954485892.jpg","9781479844326","144412"
"CARRIGER","THEA 216C","Stage Fright Animals & Other Theatrical Problems","Ridout","https://coverimages.verbacompete.com/7ccf17d7-a795-5f85-8b64-0cfaab193396.jpg","9780521617567","144412"
"CARRIGER","THEA 216C","Theatricality","Davis","https://coverimages.verbacompete.com/bc744cc5-5947-53f5-94d6-35d24b54126f.jpg","9780521012072","144412"
"CARRIGER","THEA 216C","Unmaking Mimesis","Diamond","https://coverimages.verbacompete.com/1c62fba2-19e6-5ac2-8940-35bd8feec2e9.jpg","9780415012294","144412"
"OSWALD","THEA 230A","Fefu & Her Friends","Fornes","https://coverimages.verbacompete.com/bad018e7-2847-5537-83f8-23ad8dafe6f4.jpg","9781555540524","144415"
"OSWALD","THEA 230A","Promenade & Other Plays","Formes","https://coverimages.verbacompete.com/2844bf0b-58b8-5f9b-94f5-5c66f57222ab.jpg","9781555540142","144415"
"KITE","THEA 260","Play Directing","Hodge","https://coverimages.verbacompete.com/94ebaf19-577f-5f7b-aa60-ba4c8a13bc8d.jpg","9780205571246","144417"
"MANN","THEA 35A","Everyday Voice Care","Cazden","https://coverimages.verbacompete.com/7b4281a8-cecf-5a41-8314-e9343da9977d.jpg","9781458443182","144427"
"RYCHLIK","THEA C146A","Theme Park Design","Younger","https://coverimages.verbacompete.com/no_image.jpg","9780993578915","144460"
"RUHM","THEA C153D","Costuming For Film ","Cole","https://coverimages.verbacompete.com/31e769a4-ed19-59af-834a-398f3dcf19ab.jpg","9781879505803","144463"
